94.3569694878533	64.9396553169936
86.5389122306123	82.4642248906386
79.6713278036337	60.4840092804682
99.7927139978634	79.9523981198903
83.1124406550696	70.9689905137988
95.1099837467815	49.4295106495014
82.9706711196088	48.3450160505783
71.094386660322	67.3898693096064
88.4219796761267	36.1643909898414
98.5071736270313	95.7929608799977
87.0161405369082	94.2040227813174
86.7070916323913	19.0924309131995
73.4060601273086	39.7932658440855
98.8702932083481	27.5414742309166
81.8901002712694	28.4732599673903
96.6664223396644	8.42794291361289
80.5014898819947	8.85845103362936
65.6252194481705	20.4282244045938
75.6740684694906	0.0089410910336003
90.0716012913924	0.470621868536304
62.7438711080079	6.8942509290057
73.1246575741213	80.8577598397171
68.9083638805065	53.0383293393543
56.2357928359816	60.456663314577
59.0855904667858	77.078423841722
47.8099080919652	24.6727722756847
68.6889810778285	30.9549208608762
54.8501085842834	16.7393299826162
57.1559415012786	44.2172627687778
49.9912551763477	0.3225405312161
72.0346402004615	91.6898885539528
45.9487875172687	63.7541143570674
45.2299481231167	75.0026707177964
39.3469310406759	7.30720672250455
55.7748083833469	33.1030917381584
36.2411553211427	23.3116184590994
59.5104352735731	95.2790465823897
25.5647206918081	1.78379434751478
27.2107194213325	21.0097968760996
45.4809427550236	35.3613629803846
28.7491030348302	32.1134155239218
32.8620581713722	41.5985455741042
45.0558111922801	47.0768565280928
30.9216636176375	62.9977580732981
34.671428200984	88.0760723832361
26.6260487882169	73.0761302652855
43.0521210094468	89.0171894281451
37.1820835870098	55.192327658575
19.4636926317044	35.171384255092
23.4204730138635	55.5620104223515
14.2964248270964	48.2897780843836
9.99445844648964	31.0187727212439
6.05757329911213	44.8048102888584
16.8525389045784	67.0697080759213
32.0682931438774	97.9641829646059
21.8823142324023	94.3529117307794
19.5983080684793	80.3070833709928
48.6086401853248	97.9355079340576
6.42491141827147	56.6828938132735
9.91073955767503	12.9387807018148
14.0977642484075	90.8486882232359
4.50845060320711	73.7320562912068
78.3003797166684	99.9835076903767
4.9214116088522	83.8706824490492
20.6870878292392	11.552741286481
0.0770515373487566	26.7580635924938
11.1339701819861	2.84714233691363
3.13159911730272	94.822307592814
